Channel_1,Channel_2,Channel_3,Channel_4
802.6374,798.60803,802.23444,807.0696
803.8461,795.38464,799.41394,804.2491
811.0989,799.011,797.3993,811.9048
801.4286,794.9817,791.75824,807.0696
798.60803,794.57874,793.36993,813.1135
797.8022,797.8022,794.9817,798.20514
790.14655,795.78754,798.60803,796.5934
799.41394,796.99634,800.2198,805.8608
805.4579,799.41394,803.0403,812.3077
799.81683,798.20514,800.2198,801.8315
794.9817,799.41394,796.99634,795.38464
799.41394,800.6227,797.8022,798.20514
800.2198,800.6227,798.60803,807.8755
800.6227,796.99634,794.9817,804.2491
805.4579,793.7729,790.54944,798.60803
799.011,795.38464,793.7729,796.5934
786.52014,796.5934,798.60803,786.52014
786.1172,793.7729,795.38464,783.2967
794.57874,794.17584,794.57874,794.17584
801.4286,794.17584,796.99634,805.05493
787.326,797.3993,800.2198,793.7729
782.49084,801.02563,798.60803,792.1612
784.5055,801.02563,796.5934,802.23444
788.5348,793.36993,803.8461,800.2198
785.7143,799.011,799.41394,804.2491
786.52014,792.96704,805.05493,801.8315
787.326,798.60803,801.8315,796.99634
791.75824,792.96704,796.1905,795.78754
797.3993,789.7436,792.96704,803.8461
796.1905,793.7729,792.96704,800.2198
788.93774,797.8022,790.54944,788.1319
785.7143,799.81683,788.93774,782.8938
785.31134,795.38464,795.78754,787.326
788.1319,797.3993,796.5934,793.36993
787.326,794.9817,790.54944,787.326
790.9524,789.34064,794.9817,783.2967
794.17584,794.57874,797.8022,786.9231
799.011,798.60803,793.7729,791.3553
799.41394,795.78754,793.36993,799.41394
791.3553,791.75824,795.78754,802.23444
788.1319,792.5641,796.1905,793.7729
798.20514,798.60803,793.36993,809.89014
802.6374,796.5934,798.60803,796.1905
805.05493,796.99634,796.99634,797.3993
812.71063,803.0403,799.011,807.47253
809.89014,801.4286,797.8022,813.5165
799.41394,795.38464,798.60803,801.8315
804.65204,798.60803,794.17584,807.47253
798.20514,794.57874,798.20514,792.96704
802.6374,795.38464,797.3993,793.36993
792.96704,795.78754,794.57874,799.011
796.1905,798.60803,792.96704,807.8755
801.4286,800.6227,788.1319,805.05493
804.65204,805.4579,788.1319,801.4286
791.3553,796.99634,791.75824,791.3553
796.5934,801.8315,790.54944,791.3553
791.75824,790.9524,784.90845,796.5934
791.75824,794.57874,788.1319,796.5934
790.9524,788.1319,788.5348,803.44324
794.9817,788.5348,789.34064,789.34064
800.6227,794.57874,790.54944,782.0879
799.41394,796.99634,793.36993,796.99634
798.60803,794.57874,792.5641,802.23444
792.1612,793.36993,790.14655,796.5934
791.75824,795.78754,799.011,793.36993
798.60803,801.4286,795.38464,810.293
796.99634,802.23444,799.41394,808.2784
790.9524,797.8022,797.3993,799.011
794.9817,797.8022,793.7729,799.011
799.81683,795.78754,784.5055,801.4286
800.2198,792.1612,782.49084,799.81683
798.60803,794.9817,794.17584,794.57874
790.9524,795.38464,801.4286,787.326
794.57874,794.57874,798.60803,783.2967
802.23444,797.8022,796.99634,794.57874
796.99634,796.5934,795.38464,805.05493
798.20514,796.99634,795.78754,804.2491
796.1905,793.36993,792.1612,797.8022
797.3993,797.8022,803.8461,792.5641
798.20514,796.5934,798.60803,797.8022
794.57874,791.3553,793.36993,805.8608
788.93774,789.7436,790.9524,807.8755
790.9524,792.5641,794.17584,796.5934
791.75824,793.36993,791.75824,786.1172
788.93774,794.17584,794.17584,792.1612
794.9817,791.75824,797.8022,795.38464
790.54944,790.14655,796.5934,787.72894
797.8022,796.1905,798.20514,792.5641
778.46155,791.75824,797.3993,792.1612
778.0586,791.75824,795.38464,792.5641
789.34064,789.7436,800.6227,796.99634
803.0403,788.1319,804.2491,813.91943
804.2491,790.9524,797.8022,808.68134
794.17584,799.011,791.3553,790.54944
784.10254,797.3993,791.75824,779.2674
788.1319,793.7729,796.99634,785.7143
796.5934,794.17584,799.011,792.1612
799.41394,794.57874,799.81683,791.3553
800.6227,796.99634,801.4286,788.5348
801.02563,796.5934,803.0403,784.10254
800.2198,792.96704,800.6227,792.5641
796.99634,789.34064,799.81683,805.4579
794.17584,792.1612,800.2198,803.44324
794.9817,794.17584,797.3993,794.57874
793.7729,793.36993,797.3993,798.20514
799.81683,790.9524,794.9817,804.65204
801.8315,788.1319,795.38464,799.011
796.5934,790.9524,799.81683,796.5934
796.99634,794.57874,799.41394,803.0403
800.2198,798.60803,801.02563,799.41394
792.96704,799.011,801.8315,791.75824
795.78754,794.17584,797.8022,798.20514
801.4286,796.1905,797.3993,802.6374
794.17584,799.011,800.2198,797.3993
798.20514,799.81683,798.20514,794.9817
775.2381,792.5641,794.57874,778.46155
780.4762,792.5641,791.75824,772.4176
782.49084,790.9524,789.34064,781.685
786.52014,793.36993,796.5934,796.5934
795.78754,792.5641,799.81683,795.38464
792.96704,793.7729,795.78754,784.10254
787.72894,794.57874,791.75824,785.7143
798.60803,794.57874,792.5641,794.57874
799.81683,794.57874,795.38464,798.60803
793.36993,788.93774,788.5348,800.6227
793.7729,789.7436,788.93774,799.41394
792.96704,794.57874,792.5641,793.7729
797.8022,795.38464,789.7436,797.3993
803.44324,798.20514,789.34064,809.4872
796.99634,799.011,791.75824,805.4579
795.78754,799.41394,800.6227,801.02563
792.96704,797.8022,795.78754,799.011
805.4579,797.3993,803.44324,802.23444
799.41394,799.81683,795.38464,792.96704
798.20514,798.60803,799.81683,801.02563
808.68134,796.99634,799.41394,797.8022
808.2784,800.6227,802.6374,808.68134
805.8608,804.2491,801.02563,812.71063
796.1905,803.0403,796.99634,805.8608
790.54944,798.20514,793.7729,790.54944
786.9231,796.1905,789.34064,783.69965
792.1612,798.20514,786.9231,794.57874
802.23444,799.41394,791.3553,805.05493
795.38464,800.6227,795.38464,794.57874
784.90845,798.60803,794.57874,790.9524
797.3993,795.78754,800.6227,794.17584
801.02563,797.8022,801.4286,805.05493
798.60803,797.3993,801.02563,805.4579
794.9817,796.99634,797.8022,794.17584
794.9817,797.3993,799.011,794.17584
789.34064,796.1905,797.3993,794.57874
796.5934,798.20514,802.6374,796.5934
802.6374,795.38464,800.2198,801.4286
804.65204,791.3553,795.38464,805.8608
792.1612,793.36993,794.9817,790.9524
787.72894,794.57874,802.23444,781.685
789.7436,794.9817,802.6374,788.5348
802.23444,796.5934,801.4286,797.3993
790.14655,793.7729,807.8755,784.10254
789.7436,796.1905,805.4579,784.90845
797.3993,799.41394,801.8315,796.1905
803.44324,799.81683,801.8315,802.6374
810.696,794.17584,803.44324,797.8022
799.011,792.5641,800.2198,792.1612
782.49084,792.1612,796.1905,787.72894
784.90845,794.57874,798.20514,793.7729
793.36993,799.41394,799.81683,802.23444
799.011,797.8022,796.5934,799.41394
794.9817,795.78754,796.5934,804.65204
788.93774,798.20514,790.9524,783.69965
792.1612,797.3993,796.1905,790.9524
796.1905,794.9817,794.17584,797.8022
786.9231,795.38464,795.38464,786.9231
799.41394,799.011,800.6227,803.0403
788.5348,792.5641,788.5348,783.69965
791.75824,795.78754,789.7436,796.1905
803.8461,798.60803,799.81683,803.0403
788.93774,792.1612,793.7729,789.34064
797.3993,793.7729,793.7729,793.7729
791.75824,791.3553,794.57874,788.5348
793.7729,793.7729,791.75824,798.60803
791.75824,794.17584,795.78754,796.5934
789.7436,794.9817,798.20514,787.72894
786.52014,791.75824,798.20514,787.72894
794.57874,791.3553,797.8022,796.99634
788.93774,791.75824,797.3993,801.02563
786.1172,794.9817,798.60803,800.6227
784.90845,793.7729,797.8022,789.34064
783.2967,792.1612,793.36993,783.69965
795.78754,795.38464,795.38464,796.99634
801.8315,801.02563,799.81683,799.41394
804.2491,804.2491,798.20514,792.1612
803.8461,798.20514,798.20514,804.2491
807.0696,802.6374,788.93774,790.14655
807.0696,799.41394,790.14655,803.0403
805.05493,792.96704,800.6227,803.44324
804.65204,790.9524,804.65204,796.1905
792.5641,794.9817,802.23444,803.8461
787.326,797.8022,796.99634,791.3553
796.1905,796.1905,792.96704,779.67035
800.6227,795.38464,796.5934,794.9817
801.02563,797.3993,799.011,805.05493
792.96704,794.9817,797.3993,795.38464
793.36993,790.9524,794.57874,791.3553
786.9231,790.9524,796.5934,780.87915
798.60803,794.17584,791.3553,803.0403
800.6227,799.41394,791.3553,801.8315
797.3993,796.1905,788.93774,792.96704
792.96704,792.5641,790.14655,785.7143
795.38464,790.14655,795.78754,791.3553
803.0403,788.5348,798.20514,796.99634
805.8608,790.14655,799.011,795.38464
799.011,794.9817,800.2198,794.57874
796.5934,794.9817,801.8315,792.96704
792.5641,790.54944,798.60803,793.36993
797.8022,801.8315,797.8022,791.3553
801.02563,801.4286,799.011,796.5934
803.44324,798.60803,797.8022,798.20514
799.81683,793.7729,791.75824,798.60803
803.44324,798.60803,792.5641,796.1905
805.05493,794.9817,795.38464,793.36993
804.2491,795.38464,795.78754,797.3993
801.4286,799.011,796.99634,802.23444
799.41394,799.81683,794.9817,794.17584
794.57874,799.41394,790.14655,788.93774
795.78754,797.3993,789.7436,800.6227
796.1905,795.38464,795.38464,803.8461
793.36993,790.14655,794.9817,792.5641
799.011,791.75824,796.99634,792.5641
799.011,795.78754,798.60803,800.2198
795.38464,796.99634,794.9817,806.6667
803.0403,796.99634,798.60803,815.9341
808.2784,795.78754,795.78754,801.8315
796.99634,798.20514,792.1612,790.54944
788.1319,800.2198,794.17584,798.60803
792.1612,800.6227,794.17584,798.60803
794.9817,801.4286,795.78754,800.6227
794.9817,802.6374,795.78754,801.8315
788.93774,794.17584,795.38464,796.99634
784.5055,792.96704,801.4286,804.2491
782.8938,789.34064,798.60803,792.1612
797.3993,790.14655,798.60803,800.6227
798.60803,794.17584,796.5934,794.17584
789.34064,796.5934,795.38464,797.8022
792.5641,793.36993,794.9817,789.7436
793.7729,791.75824,797.8022,793.36993
795.38464,792.1612,799.011,801.8315
799.011,791.75824,794.57874,805.4579
790.9524,791.75824,793.7729,795.78754
779.2674,796.1905,793.36993,772.01465
786.52014,796.1905,792.96704,776.8498
799.81683,793.36993,794.9817,798.20514
798.60803,791.75824,796.1905,796.5934
795.38464,788.93774,797.8022,790.54944
788.93774,788.5348,800.2198,787.326
787.72894,791.75824,799.81683,787.326
796.99634,795.38464,797.3993,795.78754
803.44324,792.96704,795.78754,801.4286
788.5348,793.36993,801.02563,794.9817
791.75824,795.78754,802.23444,795.78754
788.93774,795.78754,801.4286,800.2198
789.34064,791.75824,799.81683,800.2198
792.1612,786.52014,798.20514,798.20514
790.14655,792.1612,801.8315,792.96704
794.57874,788.93774,790.9524,804.2491
792.96704,792.1612,790.9524,796.5934
788.5348,791.75824,798.20514,792.5641
793.7729,794.9817,797.8022,792.5641
792.1612,796.5934,799.41394,794.9817
786.52014,792.1612,803.44324,803.8461
788.5348,792.5641,803.0403,801.02563
790.54944,794.9817,794.17584,795.78754
799.41394,788.5348,794.57874,800.6227
786.52014,797.8022,794.17584,789.7436
790.54944,796.5934,801.4286,791.75824
791.75824,790.54944,790.9524,806.26373
782.49084,791.3553,790.54944,804.2491
782.49084,793.36993,789.34064,790.14655
791.75824,801.8315,790.54944,792.1612
800.2198,801.02563,799.81683,796.5934
797.8022,796.1905,807.0696,802.23444
796.5934,799.011,799.011,794.9817
784.90845,804.2491,791.3553,778.46155
781.28204,806.6667,790.54944,783.2967
788.93774,802.23444,791.3553,788.1319
788.5348,799.81683,796.1905,780.87915
789.7436,796.5934,793.36993,781.28204
787.326,800.6227,798.20514,774.83514
791.3553,795.78754,794.17584,790.14655
792.1612,799.011,791.3553,791.3553
786.9231,799.81683,790.14655,782.0879
787.72894,795.78754,796.1905,775.64105
786.52014,796.99634,790.54944,782.0879
794.57874,798.60803,795.38464,794.9817
796.1905,799.41394,799.81683,797.8022
791.3553,795.78754,796.99634,799.81683
792.5641,793.36993,790.9524,792.1612
785.31134,794.17584,790.54944,780.07324
783.69965,795.78754,796.5934,781.28204
790.9524,794.17584,796.99634,796.5934
794.9817,792.1612,794.17584,801.8315
807.47253,796.5934,796.99634,789.7436
801.02563,797.8022,798.20514,787.72894
790.9524,799.011,801.02563,792.5641
798.60803,803.44324,798.20514,800.2198
808.2784,805.8608,794.57874,799.81683
809.4872,803.8461,797.3993,802.23444
795.78754,802.6374,803.0403,792.1612
791.3553,797.8022,800.2198,781.28204
802.6374,793.7729,800.6227,791.3553
808.2784,798.20514,803.8461,799.81683
805.8608,795.78754,801.4286,799.81683
805.8608,796.1905,799.81683,791.3553
800.2198,802.6374,799.81683,781.685
805.8608,796.99634,796.1905,803.8461
802.23444,801.02563,799.41394,797.3993
801.02563,800.2198,801.02563,801.8315
800.2198,800.2198,805.05493,801.02563
794.17584,795.38464,794.9817,790.14655
791.75824,795.38464,786.52014,801.02563
795.38464,794.9817,793.36993,809.4872
792.1612,787.326,796.5934,795.78754
787.72894,786.9231,799.41394,788.5348
789.34064,792.96704,804.2491,788.93774
799.81683,796.1905,801.02563,796.1905
806.6667,799.41394,800.6227,809.0842
807.0696,798.60803,799.81683,809.89014
804.2491,799.011,799.41394,798.60803
797.3993,802.23444,803.8461,790.9524
794.9817,796.99634,802.23444,794.17584
793.7729,797.8022,797.3993,808.2784
792.96704,799.011,799.011,803.8461
787.72894,796.5934,798.20514,790.9524
784.90845,796.1905,790.54944,789.34064
787.326,794.17584,788.93774,796.1905
788.1319,792.96704,792.1612,796.1905
796.1905,792.5641,791.75824,790.54944
803.44324,793.7729,795.78754,788.93774
788.5348,794.57874,796.99634,782.0879
785.7143,792.1612,796.5934,782.0879
793.7729,789.34064,796.1905,794.9817
797.8022,792.1612,791.75824,799.011
796.1905,794.17584,793.7729,786.52014
790.54944,793.36993,793.36993,782.8938
790.54944,794.17584,789.7436,795.38464
788.5348,793.36993,791.75824,795.78754
791.75824,792.96704,794.9817,794.9817
796.99634,791.3553,794.9817,794.9817
790.14655,786.52014,789.34064,794.57874
782.8938,796.5934,790.54944,790.54944
782.49084,794.17584,790.9524,778.0586
784.10254,793.7729,790.14655,781.685
793.36993,794.17584,794.57874,790.9524
784.90845,798.60803,788.5348,799.011
798.60803,791.75824,792.1612,792.1612
790.54944,792.5641,791.75824,794.57874
784.90845,795.78754,797.3993,794.57874
790.54944,792.5641,796.5934,797.3993
797.3993,792.96704,791.3553,796.1905
795.78754,797.3993,790.9524,795.78754
796.5934,794.17584,791.75824,803.44324
791.3553,797.8022,791.3553,800.6227
791.3553,795.38464,796.5934,793.36993
781.685,789.7436,796.99634,788.5348
794.17584,794.17584,799.011,791.3553
786.9231,789.34064,794.9817,786.9231
790.14655,800.2198,802.23444,793.36993
791.75824,798.60803,792.96704,794.57874
787.72894,798.60803,803.0403,788.5348
792.5641,798.60803,800.6227,787.72894
792.5641,794.9817,796.5934,801.02563
790.14655,788.1319,794.9817,802.23444
792.96704,788.1319,792.5641,790.9524
788.5348,788.93774,792.5641,782.49084
790.14655,796.1905,796.1905,789.7436
796.5934,798.20514,797.8022,803.44324
796.99634,791.3553,799.81683,804.65204
793.7729,791.3553,804.2491,803.0403
789.34064,795.78754,803.8461,798.20514
790.54944,797.8022,794.9817,801.8315
800.6227,796.1905,795.38464,792.5641
804.2491,797.8022,796.1905,803.8461
802.6374,796.99634,804.2491,809.4872
803.8461,798.20514,804.2491,804.2491
797.3993,799.011,799.011,798.60803
791.3553,796.5934,799.011,792.1612
792.1612,794.9817,798.20514,801.02563
797.8022,796.99634,796.99634,810.293
804.2491,803.8461,801.4286,810.696
796.5934,807.8755,804.65204,810.293
795.38464,805.05493,802.6374,801.02563
807.0696,801.8315,802.23444,804.2491
811.0989,803.0403,804.65204,813.5165
805.05493,803.8461,801.8315,797.8022
806.6667,805.8608,804.2491,806.6667
803.44324,799.011,795.78754,806.6667
804.65204,800.6227,796.99634,791.75824
810.696,801.8315,798.60803,795.38464
811.9048,796.99634,791.75824,796.99634
811.50183,796.99634,792.1612,803.0403
807.47253,798.20514,793.7729,798.60803
803.8461,798.20514,793.36993,786.1172
804.2491,792.5641,792.96704,786.9231
806.26373,789.34064,789.34064,799.41394
806.6667,792.1612,784.10254,802.6374
813.1135,799.81683,790.14655,794.17584
803.0403,801.02563,798.20514,790.14655
785.31134,793.7729,796.5934,791.75824
800.6227,792.1612,792.96704,805.05493
796.1905,792.5641,798.20514,796.1905
797.8022,790.14655,791.75824,799.81683
796.1905,791.3553,796.1905,787.326
797.8022,795.78754,793.7729,793.36993
797.8022,794.17584,796.5934,798.20514
796.5934,792.1612,794.17584,811.0989
793.7729,791.3553,790.9524,808.68134
786.1172,790.54944,795.38464,786.1172
788.5348,790.14655,797.8022,786.1172
791.3553,789.7436,796.1905,797.3993
787.326,789.34064,793.36993,800.2198
790.14655,789.7436,794.57874,793.7729
793.36993,796.1905,798.60803,791.75824
793.36993,797.3993,797.3993,792.5641
792.1612,797.8022,794.57874,796.5934
793.36993,799.011,790.14655,800.6227
795.38464,794.17584,790.9524,799.011
790.9524,795.78754,797.8022,799.41394
785.31134,799.011,798.20514,793.7729
797.8022,798.60803,798.60803,796.1905
787.72894,796.1905,801.4286,786.52014
800.2198,791.75824,799.41394,809.4872
796.99634,793.7729,798.20514,805.4579
786.52014,795.78754,797.8022,801.8315
789.7436,795.38464,801.8315,804.2491
785.7143,796.1905,792.5641,787.326
790.54944,797.8022,796.99634,794.9817
795.78754,795.38464,799.011,805.8608
792.96704,794.57874,797.3993,792.96704
788.1319,794.9817,793.36993,784.5055
785.31134,796.99634,790.54944,786.9231
788.5348,800.6227,798.60803,790.9524
796.99634,804.65204,804.2491,797.8022
801.8315,801.8315,796.99634,798.20514
797.8022,799.011,793.36993,799.41394
786.52014,799.011,796.99634,795.38464
789.7436,797.8022,797.3993,797.8022
810.696,798.20514,796.5934,817.1429
786.52014,795.38464,791.75824,777.25275
801.02563,802.23444,790.9524,799.011
786.9231,802.23444,788.1319,774.43225
790.9524,794.57874,802.6374,794.17584
794.17584,793.7729,802.6374,801.8315
798.60803,793.36993,797.3993,801.8315
799.81683,795.78754,800.6227,803.8461
791.3553,794.9817,799.011,796.99634
798.60803,802.23444,799.011,801.8315
797.8022,801.02563,796.1905,799.011
